"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","Comparison"
"GO:0030098","lymphocyte differentiation","36/805","432/18805",0.0833333333333333,1.94668737060041,4.20964262438943,0.000112574552859305,0.048059813661116,0.0454393469955122,"HMGB3/KAT2A/STAT5A/TNFSF9/GPR18/GPR183/PRDX2/INHBA/SMARCD3/CLCF1/ZBTB7A/IRF8/SMARCC1/HHEX/CD27/BATF/IL4R/FLT3LG/CLEC4G/IKZF3/ACTB/SLAMF1/CD3E/CD3D/CD3G/LYL1/RASGRP1/METTL3/TRAF3IP2/FGL2/SMARCC2/LAG3/BCL2/FOSL2/TUSC2/IL12RB1",36,"ALL"
"GO:0007159","leukocyte cell-cell adhesion","36/805","433/18805",0.0831408775981524,1.9421915568115,4.19461153498884,0.000117889976274201,0.048059813661116,0.0454393469955122,"FERMT3/CCDC88B/STAT5A/TNFSF9/CD70/CEBPB/PRDX2/ITGA5/SMARCD3/SMARCC1/CD27/TNFAIP8L2/IL4R/CLEC4G/AKT1/EZR/ACTB/CD44/PYCARD/ELANE/SLAMF1/ITGB2/CD3E/RASGRP1/CD6/CD5/HSPD1/RIPOR2/FGL2/SMARCC2/PRKCQ/LAG3/LAX1/STK10/IL12RB1/OLR1",36,"ALL"
"GO:0031623","receptor internalization","17/805","144/18805",0.118055555555556,2.75780710835059,4.47787344104842,0.000146234458680164,0.0550291516817972,0.052028681088311,"SYT17/RNF220/GRK2/ANKRD13D/ACHE/HGS/RALB/ARRB2/SDCBP/EZR/ITGB2/AP2B1/PICALM/ADM/ARF1/GRK4/CD9",17,"ALL"
"GO:0042832","defense response to protozoan","7/805","29/18805",0.241379310344828,5.63868065967016,5.28662791685704,0.000175292743686665,0.0612522930082261,0.0579125049443012,"CCDC88B/IRF8/BATF/IL4R/BPGM/GBP2/CLEC7A",7,"ALL"
"GO:0006337","nucleosome disassembly","6/805","21/18805",0.285714285714286,6.67435669920142,5.50198053044116,0.000188559940124357,0.0613684325297477,0.0580223119455419,"SSRP1/SMARCD3/SMARCC1/NFE2/SUPT16H/SMARCC2",6,"ALL"
"GO:0044403","biological process involved in symbiotic interaction","22/805","220/18805",0.1,2.3360248447205,4.2153282685019,0.00020071441546933,0.0613684325297477,0.0580223119455419,"LDLR/GRK2/MYH10/BST2/TNFRSF4/ITGA5/P4HB/SCARB1/JPT2/IDE/GAPDH/CLEC4G/DYNLT1/ANPEP/AZU1/ELANE/SLAMF1/VAMP8/BSG/HSPD1/CHMP5/TUSC2",22,"ALL"
"GO:0042113","B cell activation","26/805","287/18805",0.0905923344947735,2.11625944121021,4.02991478213106,0.000273550413525011,0.0787181542920208,0.0744260382061238,"RNF8/HMGB3/CD70/GPR183/BST2/TNFRSF4/INHBA/CLCF1/ZBTB7A/IRF8/HHEX/CD27/BATF/MEF2C/FLT3LG/IKZF3/SAMSN1/LYL1/RASGRP1/HSPD1/NSD2/TRAF3IP2/BCL2/LAX1/THEMIS2/FOSL2",26,"ALL"
"GO:0032986","protein-DNA complex disassembly","6/805","23/18805",0.260869565217391,6.0939778557926,5.16936099407565,0.000325983783855633,0.0845964631876889,0.0799838316578527,"SSRP1/SMARCD3/SMARCC1/NFE2/SUPT16H/SMARCC2",6,"ALL"
"GO:0001562","response to protozoan","7/805","32/18805",0.21875,5.11005434782609,4.92087714597367,0.000337994620830649,0.0845964631876889,0.0799838316578527,"CCDC88B/IRF8/BATF/IL4R/BPGM/GBP2/CLEC7A",7,"ALL"
"GO:1902105","regulation of leukocyte differentiation","29/805","340/18805",0.0852941176470588,1.99249177932042,3.90551697404297,0.000345856349908785,0.0845964631876889,0.0799838316578527,"HMGB3/KAT2A/STAT5A/TNFSF9/CEBPB/PRDX2/INHBA/HSF1/RASSF2/ZBTB46/SMARCD3/TFE3/SMARCC1/GPR68/CD27/BATF/FOS/IL4R/CLEC4G/IKZF3/ACTB/FSTL3/RASGRP1/METTL3/FGL2/SMARCC2/LAG3/HOXA7/IL12RB1",29,"ALL"
"GO:0072659","protein localization to plasma membrane","26/805","295/18805",0.088135593220339,2.05886935466891,3.87647499419157,0.000418348752235663,0.0969608637180924,0.0916740618791793,"PACS1/RHOG/PRAM1/SIRT6/ITGB1BP1/TNFRSF1A/IFT20/RAB34/LAMA5/RAB10/AKT1/EZR/ACTB/PALM/VAMP8/VAMP5/TMEM150A/EHD1/BSG/DCHS1/APPL1/PICALM/RAB8A/SLC4A1/ATP2B4/TSPAN33",26,"ALL"
"GO:0050863","regulation of T cell activation","32/805","395/18805",0.0810126582278481,1.89247582357104,3.79100993627667,0.000436046402656998,0.0969608637180924,0.0916740618791793,"CCDC88B/KAT2A/STAT5A/TNFSF9/CD70/CEBPB/PRDX2/SMARCD3/SMARCC1/CD27/BATF/TNFAIP8L2/IL4R/CLEC4G/AKT1/ACTB/PYCARD/SLAMF1/CD3E/RASGRP1/LAT/CD6/CD5/METTL3/HSPD1/RIPOR2/FGL2/SMARCC2/PRKCQ/LAG3/LAX1/IL12RB1",32,"ALL"
"GO:2000779","regulation of double-strand break repair","16/805","145/18805",0.110344827586207,2.57768258727779,4.03305943840661,0.000489156445876738,0.0999061710954647,0.0944587760454172,"RNF8/OTUB1/RNF126/MAGEF1/HSF1/SMARCD3/FIGNL1/PIAS4/SIRT6/SMARCC1/BCL7C/ACTB/RECQL5/NSD2/SMARCC2/RUVBL2",16,"ALL"
"GO:0046718","symbiont entry into host cell","15/805","131/18805",0.114503816793893,2.67483760845858,4.06795822038008,0.000490136571196065,0.0999061710954647,0.0944587760454172,"LDLR/GRK2/MYH10/TNFRSF4/ITGA5/P4HB/SCARB1/JPT2/IDE/CLEC4G/DYNLT1/ANPEP/SLAMF1/VAMP8/BSG",15,"ALL"
"GO:0045637","regulation of myeloid cell differentiation","21/805","220/18805",0.0954545454545455,2.2298418972332,3.88030756739384,0.000518724570641758,0.101504023983179,0.0959695058273635,"PURB/HMGB3/JAG1/CEBPB/FAXDC2/ISG15/INHBA/HSF1/RASSF2/ZBTB46/TFE3/GPR68/FOS/MEIS1/MEF2C/ARNT/FSTL3/CSF3R/HOXA5/HOXA7/HOXA9",21,"ALL"
"GO:0016032","viral process","33/805","421/18805",0.0783847980997625,1.83108835809445,3.64716196308659,0.000637313869171684,0.119913055691841,0.113374783042121,"ATG16L2/LDLR/APOE/EIF3B/GRK2/TFAP4/MYH10/RAD23A/MVB12A/BST2/ISG15/TNFRSF4/ITGA5/P4HB/SMC6/SCARB1/JPT2/IDE/CLEC4G/PCBP1/DYNLT1/ANPEP/CTBP2/DDX6/SLAMF1/ADARB1/VAMP8/EIF3F/BSG/PTBP1/CHMP5/BCL2/TRIM8",33,"ALL"
"GO:0044409","symbiont entry into host","15/805","136/18805",0.110294117647059,2.57649799050055,3.90201699611125,0.000728696728128467,0.126279121559811,0.119393738463186,"LDLR/GRK2/MYH10/TNFRSF4/ITGA5/P4HB/SCARB1/JPT2/IDE/CLEC4G/DYNLT1/ANPEP/SLAMF1/VAMP8/BSG",15,"ALL"
"GO:0006302","double-strand break repair","27/805","323/18805",0.0835913312693498,1.95271426648463,3.65238252104409,0.000742282061048827,0.126279121559811,0.119393738463186,"RNF8/OTUB1/RNF126/CDC45/DMC1/MAGEF1/HSF1/TONSL/RECQL4/SMARCD3/FIGNL1/ZBTB7A/SMC6/GEN1/EME2/PIAS4/SIRT6/SMARCC1/BCL7C/ACTB/BABAM1/RECQL5/NSD2/REV3L/SMARCC2/NABP2/RUVBL2",27,"ALL"
"GO:0046434","organophosphate catabolic process","22/805","242/18805",0.0909090909090909,2.12365894974591,3.7205309766265,0.00074858841480673,0.126279121559811,0.119393738463186,"LDLR/FLCN/NT5M/APOC1/ENO1/SMUG1/ZBTB7A/SCARB1/SIRT6/GAPDH/PLD2/PNPLA6/PGAM1/ARNT/CBFA2T3/JMJD8/BPGM/SLC4A1/SMPDL3B/ITPA/PLB1/OGDH",22,"ALL"
"GO:0033173","calcineurin-NFAT signaling cascade","8/805","47/18805",0.170212765957447,3.97621250165191,4.32022542759972,0.000777367341104311,0.12676270108941,0.119850950765345,"PPP3CC/NFATC1/MAPK7/SPPL3/HOMER3/PTBP1/ATP2B4/CLEC7A",8,"ALL"
"GO:0051054","positive regulation of DNA metabolic process","25/805","293/18805",0.0853242320819113,1.99319526000042,3.62350267687967,0.000857032335374382,0.133390924893451,0.126117769931967,"RNF8/KCTD13/RNF126/CCT6A/AURKB/NFATC1/HSF1/SMARCD3/CLCF1/PIAS4/SIRT6/SMARCC1/BCL7C/CCT5/AKT1/ACTB/ENDOG/STN1/BABAM1/NSD2/SMARCC2/NABP2/CDT1/RUVBL2/PRKCQ",25,"ALL"
"GO:0006096","glycolytic process","12/805","97/18805",0.123711340206186,2.88992764295319,3.94642789885966,0.000880968587680092,0.133390924893451,0.126117769931967,"FLCN/ENO1/ZBTB7A/SIRT6/GAPDH/PGAM1/ARNT/CBFA2T3/JMJD8/BPGM/SLC4A1/OGDH",12,"ALL"
"GO:1903037","regulation of leukocyte cell-cell adhesion","31/805","395/18805",0.0784810126582278,1.83333595408444,3.53979883684688,0.000899816132764492,0.133390924893451,0.126117769931967,"CCDC88B/STAT5A/TNFSF9/CD70/CEBPB/PRDX2/SMARCD3/SMARCC1/CD27/TNFAIP8L2/IL4R/CLEC4G/AKT1/ACTB/CD44/PYCARD/ELANE/SLAMF1/ITGB2/CD3E/RASGRP1/CD6/CD5/HSPD1/RIPOR2/FGL2/SMARCC2/PRKCQ/LAG3/LAX1/IL12RB1",31,"ALL"
"GO:1990748","cellular detoxification","14/805","125/18805",0.112,2.61634782608696,3.83431865825441,0.000929862805955606,0.133790848433377,0.126495887596561,"HBB/HBD/HBG1/HBM/HBQ1/APOE/PRDX2/IPCEF1/ALOX5AP/GPX7/CYGB/HBZ/HBA2/HBA1",14,"ALL"
"GO:0006898","receptor-mediated endocytosis","24/805","280/18805",0.0857142857142857,2.00230700976043,3.57344814126518,0.0010119336776225,0.141439415740836,0.133727415924007,"LDLR/SYT17/APOE/APOC1/RNF220/GRK2/ANKRD13D/TFR2/ACHE/HGS/DNAJC6/RALB/ARRB2/CXCL16/SDCBP/EZR/ITGB2/AP2B1/WASF1/PICALM/ADM/ARF1/GRK4/CD9",24,"ALL"
"GO:0046032","ADP catabolic process","12/805","99/18805",0.121212121212121,2.83154526632788,3.86395088861307,0.0010569751223304,0.143631174956675,0.135799669225724,"FLCN/ENO1/ZBTB7A/SIRT6/GAPDH/PGAM1/ARNT/CBFA2T3/JMJD8/BPGM/SLC4A1/OGDH",12,"ALL"
"GO:0072524","pyridine-containing compound metabolic process","18/805","187/18805",0.0962566844919786,2.24858006443684,3.62875373311382,0.0011482276386806,0.15181431374123,0.14353662146124,"FLCN/PGLS/ENO1/DCXR/ZBTB7A/MDH2/SIRT6/GAPDH/PGAM1/ARNT/NAPRT/PDXK/CBFA2T3/JMJD8/BPGM/TALDO1/SLC4A1/OGDH",18,"ALL"
"GO:0070884","regulation of calcineurin-NFAT signaling cascade","7/805","39/18805",0.17948717948718,4.19286510590858,4.22098517673235,0.00119063118958387,0.153278099459061,0.144920594100597,"PPP3CC/MAPK7/SPPL3/HOMER3/PTBP1/ATP2B4/CLEC7A",7,"ALL"
"GO:0019364","pyridine nucleotide catabolic process","12/805","101/18805",0.118811881188119,2.77547506303425,3.78350947396526,0.00126124017163218,0.15734358269532,0.148764406412884,"FLCN/ENO1/ZBTB7A/SIRT6/GAPDH/PGAM1/ARNT/CBFA2T3/JMJD8/BPGM/SLC4A1/OGDH",12,"ALL"
"GO:0060216","definitive hemopoiesis","5/805","20/18805",0.25,5.84006211180124,4.57980663488812,0.00128653787976549,0.15734358269532,0.148764406412884,"MEIS1/LYL1/HOXB3/HOXB4/HOXA9",5,"ALL"
"GO:0009137","purine nucleoside diphosphate catabolic process","12/805","102/18805",0.117647058823529,2.74826452320058,3.7440220908775,0.00137501220655536,0.158180064714599,0.149555279157367,"FLCN/ENO1/ZBTB7A/SIRT6/GAPDH/PGAM1/ARNT/CBFA2T3/JMJD8/BPGM/SLC4A1/OGDH",12,"ALL"
"GO:0009181","purine ribonucleoside diphosphate catabolic process","12/805","102/18805",0.117647058823529,2.74826452320058,3.7440220908775,0.00137501220655536,0.158180064714599,0.149555279157367,"FLCN/ENO1/ZBTB7A/SIRT6/GAPDH/PGAM1/ARNT/CBFA2T3/JMJD8/BPGM/SLC4A1/OGDH",12,"ALL"
"GO:0106056","regulation of calcineurin-mediated signaling","7/805","40/18805",0.175,4.08804347826087,4.13452789658091,0.00139067109179666,0.158180064714599,0.149555279157367,"PPP3CC/MAPK7/SPPL3/HOMER3/PTBP1/ATP2B4/CLEC7A",7,"ALL"
"GO:0006909","phagocytosis","21/805","238/18805",0.0882352941176471,2.06119839240044,3.48418335860207,0.00142271521820163,0.158180064714599,0.149555279157367,"LDLR/MYO1G/RAB20/CD300LF/SCARB1/IRF8/CYBA/RAB34/CDC42SE1/PLD2/PLD4/PYCARD/AZU1/PRTN3/ELANE/SLAMF1/ITGB2/APPL1/XKR8/TUSC2/CLEC7A",21,"ALL"
"GO:0072526","pyridine-containing compound catabolic process","12/805","104/18805",0.115384615384615,2.6954132823698,3.66645741093788,0.00162805150520373,0.170325569856189,0.161038549285212,"FLCN/ENO1/ZBTB7A/SIRT6/GAPDH/PGAM1/ARNT/CBFA2T3/JMJD8/BPGM/SLC4A1/OGDH",12,"ALL"
"GO:0030217","T cell differentiation","26/805","324/18805",0.0802469135802469,1.87458783835595,3.35814940733064,0.00165463262878813,0.170325569856189,0.161038549285212,"KAT2A/STAT5A/TNFSF9/GPR18/GPR183/PRDX2/SMARCD3/SMARCC1/CD27/BATF/IL4R/CLEC4G/IKZF3/ACTB/CD3E/CD3D/CD3G/RASGRP1/METTL3/TRAF3IP2/FGL2/SMARCC2/LAG3/BCL2/FOSL2/IL12RB1",26,"ALL"
"GO:0045619","regulation of lymphocyte differentiation","20/805","225/18805",0.0888888888888889,2.07646652864044,3.43522939751543,0.00167257182170415,0.170325569856189,0.161038549285212,"HMGB3/KAT2A/STAT5A/TNFSF9/PRDX2/INHBA/SMARCD3/SMARCC1/CD27/BATF/IL4R/CLEC4G/IKZF3/ACTB/RASGRP1/METTL3/FGL2/SMARCC2/LAG3/IL12RB1",20,"ALL"
"GO:0097720","calcineurin-mediated signaling","8/805","53/18805",0.150943396226415,3.52607523731396,3.89445982531094,0.00174870710913535,0.170325569856189,0.161038549285212,"PPP3CC/NFATC1/MAPK7/SPPL3/HOMER3/PTBP1/ATP2B4/CLEC7A",8,"ALL"
"GO:0009191","ribonucleoside diphosphate catabolic process","12/805","105/18805",0.114285714285714,2.66974267968057,3.62835860299981,0.00176825019168621,0.170325569856189,0.161038549285212,"FLCN/ENO1/ZBTB7A/SIRT6/GAPDH/PGAM1/ARNT/CBFA2T3/JMJD8/BPGM/SLC4A1/OGDH",12,"ALL"
"GO:0046031","ADP metabolic process","12/805","105/18805",0.114285714285714,2.66974267968057,3.62835860299981,0.00176825019168621,0.170325569856189,0.161038549285212,"FLCN/ENO1/ZBTB7A/SIRT6/GAPDH/PGAM1/ARNT/CBFA2T3/JMJD8/BPGM/SLC4A1/OGDH",12,"ALL"
"GO:0030878","thyroid gland development","6/805","31/18805",0.193548387096774,4.52133840913645,4.14951188538479,0.00177567540119903,0.170325569856189,0.161038549285212,"MAP2K2/HOXB3/HESX1/SMAD3/HOXA3/HOXA5",6,"ALL"
"GO:0019362","pyridine nucleotide metabolic process","17/805","180/18805",0.0944444444444444,2.20624568668047,3.43882989946758,0.00190834283916624,0.173602570523546,0.164136871128042,"FLCN/PGLS/ENO1/DCXR/ZBTB7A/MDH2/SIRT6/GAPDH/PGAM1/ARNT/NAPRT/CBFA2T3/JMJD8/BPGM/TALDO1/SLC4A1/OGDH",17,"ALL"
"GO:0046496","nicotinamide nucleotide metabolic process","17/805","180/18805",0.0944444444444444,2.20624568668047,3.43882989946758,0.00190834283916624,0.173602570523546,0.164136871128042,"FLCN/PGLS/ENO1/DCXR/ZBTB7A/MDH2/SIRT6/GAPDH/PGAM1/ARNT/NAPRT/CBFA2T3/JMJD8/BPGM/TALDO1/SLC4A1/OGDH",17,"ALL"
"GO:0097192","extrinsic apoptotic signaling pathway in absence of ligand","9/805","66/18805",0.136363636363636,3.18548842461886,3.76126628988617,0.00191629983815852,0.173602570523546,0.164136871128042,"BCL2L10/PPP1CA/PRDX2/INHBA/MAPK7/MKNK2/AKT1/BCL2/IFI6",9,"ALL"
"GO:0097237","cellular response to toxic substance","14/805","135/18805",0.103703703703704,2.42254428341385,3.5079010056806,0.00195646651166211,0.174018803182746,0.164530408655374,"HBB/HBD/HBG1/HBM/HBQ1/APOE/PRDX2/IPCEF1/ALOX5AP/GPX7/CYGB/HBZ/HBA2/HBA1",14,"ALL"
"GO:0034122","negative regulation of toll-like receptor signaling pathway","5/805","22/18805",0.227272727272727,5.30914737436477,4.27668257772453,0.00203545615512261,0.174692131769471,0.165167023926293,"GPR108/CD300LF/IRAK3/ARRB2/SMPDL3B",5,"ALL"
"GO:0035809","regulation of urine volume","5/805","22/18805",0.227272727272727,5.30914737436477,4.27668257772453,0.00203545615512261,0.174692131769471,0.165167023926293,"OPRL1/NPR3/AKR1B1/ADM/SLC4A1",5,"ALL"
"GO:0002532","production of molecular mediator involved in inflammatory response","12/805","107/18805",0.11214953271028,2.61984094735009,3.5534768719031,0.00207844598848924,0.175306168546369,0.165747580279886,"PRDX2/IRF3/ALOX5AP/IL4R/PLD4/PYCARD/VAMP8/APPL1/CD6/CHID1/MEFV/CLEC7A",12,"ALL"
"GO:0009134","nucleoside diphosphate catabolic process","12/805","108/18805",0.111111111111111,2.59558316080055,3.51667445622993,0.00224946358178114,0.186514844780904,0.176345102200648,"FLCN/ENO1/ZBTB7A/SIRT6/GAPDH/PGAM1/ARNT/CBFA2T3/JMJD8/BPGM/SLC4A1/OGDH",12,"ALL"
"GO:0038034","signal transduction in absence of ligand","9/805","68/18805",0.132352941176471,3.09179758860066,3.65435635079898,0.00236518906238594,0.192841748219867,0.182327030528488,"BCL2L10/PPP1CA/PRDX2/INHBA/MAPK7/MKNK2/AKT1/BCL2/IFI6",9,"ALL"
"GO:0050999","regulation of nitric-oxide synthase activity","5/805","23/18805",0.217391304347826,5.07831487982717,4.13866774810637,0.00251030959158566,0.201318598721919,0.190341679817556,"SCARB1/NPR3/NOSIP/AKT1/ATP2B4",5,"ALL"
"GO:0050878","regulation of body fluid levels","29/805","388/18805",0.0747422680412371,1.74599795095089,3.14000877847584,0.00268237181756741,0.210531326365463,0.199052082465431,"HBB/FERMT3/STAT5A/PLAUR/APOE/PRDX2/ZNF385A/OPRL1/ACTG1/CYBA/NPR3/NFE2/JMJD1C/ACTB/VKORC1/GGCX/VAMP8/ANGPTL4/AKR1B1/TLN1/ADM/TRAF3IP2/SLC29A1/PRKCQ/CD9/SCNN1A/SLC4A1/FOSL2/ANGPT2",29,"ALL"
"GO:0002520","immune system development","18/805","202/18805",0.0891089108910891,2.08160629727569,3.26843767336537,0.0027112578824661,0.210531326365463,0.199052082465431,"RNF8/PRDX2/EPHB3/CLCF1/IRAK3/MAP2K2/LTBR/BATF/NFKB2/CD3E/HOXB4/HSPD1/NSD2/TRAF3IP2/SMAD3/BCL2/XKR8/HOXA3",18,"ALL"
